university,academic_year,programme,degree_level,fee_status,fee_gbp,source,notes,course_code,extraction_date
LSE,2021/22,MSc in Philosophy of the Social Sciences,MSc,home,15216.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683404
LSE,2021/22,MSc in Philosophy of the Social Sciences,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683405
LSE,2021/22,MSc in Political Economy of Europe,MSc,home,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683408
LSE,2021/22,MSc in Political Economy of Europe,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683409
LSE,2021/22,MSc in Political Economy of Late Development,MSc,home,15216.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683412
LSE,2021/22,MSc in Political Economy of Late Development,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683413
LSE,2021/22,MSc in Political Science and Political Economy,MSc,home,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683417
LSE,2021/22,MSc in Political Science and Political Economy,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683417
LSE,2021/22,MSc in Political Sociology,MSc,home,15216.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683420
LSE,2021/22,MSc in Political Sociology,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683421
LSE,2021/22,MSc in Political Theory,MSc,home,15216.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683424
LSE,2021/22,MSc in Political Theory,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683425
LSE,2021/22,MSc in Politics and Communication,MSc,home,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683428
LSE,2021/22,MSc in Politics and Communication,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683428
LSE,2021/22,MSc in Psychology of Economic Life,MSc,home,17328.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683432
LSE,2021/22,MSc in Psychology of Economic Life,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683432
LSE,2021/22,MSc in Public Policy and Administration (Both streams),MSc,home,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683436
LSE,2021/22,MSc in Public Policy and Administration (Both streams),MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683437
LSE,2021/22,MSc in Quantitative Economic History,MSc,home,15216.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683440
LSE,2021/22,MSc in Quantitative Economic History,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683441
LSE,2021/22,MSc in Quantitative Methods for Risk Management,MSc,home,30360.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683445
LSE,2021/22,MSc in Quantitative Methods for Risk Management,MSc,overseas,30960.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683445
LSE,2021/22,MSc in Real Estate Economics and Finance,MSc,home,26904.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683449
LSE,2021/22,MSc in Real Estate Economics and Finance,MSc,overseas,26904.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683450
LSE,2021/22,MSc in Regional and Urban Planning Studies,MSc,home,15216.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683453
LSE,2021/22,MSc in Regional and Urban Planning Studies,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683454
LSE,2021/22,MSc in Regulation (Both streams),MSc,home,15216.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683457
LSE,2021/22,MSc in Regulation (Both streams),MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683458
LSE,2021/22,MSc in Risk and Finance,MSc,home,30360.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683460
LSE,2021/22,MSc in Risk and Finance,MSc,overseas,30960.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683461
LSE,2021/22,MSc in Social Anthropology (All streams),MSc,home,15216.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683522
LSE,2021/22,MSc in Social Anthropology (All streams),MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683523
LSE,2021/22,MSc in Social Innovation and Entrepreneurship 7,MSc,home,31860.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683526
LSE,2021/22,MSc in Social Innovation and Entrepreneurship 7,MSc,overseas,32460.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683527
LSE,2021/22,MSc in Social Research Methods,MSc,home,15216.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683530
LSE,2021/22,MSc in Social Research Methods,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683531
LSE,2021/22,MSc in Social and Cultural Psychology,MSc,home,15216.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683510
LSE,2021/22,MSc in Social and Cultural Psychology,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683513
LSE,2021/22,MSc in Social and Public Communication,MSc,home,15216.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683518
LSE,2021/22,MSc in Social and Public Communication,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683519
LSE,2021/22,MSc in Sociology,MSc,home,15216.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683534
LSE,2021/22,MSc in Sociology,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683534
LSE,2021/22,MSc in Statistics (Financial Statistics - both streams),MSc,home,30360.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683543
LSE,2021/22,MSc in Statistics (Financial Statistics - both streams),MSc,overseas,30960.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683544
LSE,2021/22,MSc in Statistics (including the Research stream and the Social,MSc,home,15216.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683538
LSE,2021/22,MSc in Statistics (including the Research stream and the Social,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683539
LSE,2021/22,MSc in Strategic Communications,MSc,home,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683547
LSE,2021/22,MSc in Strategic Communications,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683547
LSE,2021/22,MSc in Theory and History of International Relations,MSc,home,15216.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683552
LSE,2021/22,MSc in Theory and History of International Relations,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683553
LSE,2021/22,MSc in Urbanisation and Development,MSc,home,15216.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683557
LSE,2021/22,MSc in Urbanisation and Development,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683558
LSE,2021/22,MSc in the Global Political Economy of China and Europe,MSc,home,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683259
LSE,2021/22,MSc in the Global Political Economy of China and Europe,MSc,overseas,23520.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683260
LSE,2021/22,Master of Public Policy (MPP),MPP,home,35152.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683393
LSE,2021/22,Master of Public Policy (MPP),MPP,overseas,35152.0,LSE official - ToF-3Aug21FinalComb.pdf,Full-time programme,,2025-09-16T18:55:33.683393
LSE,2022/23,Executive Global MSc Management 10,MSc,home,68352.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196374
LSE,2022/23,Executive Global MSc Management 10,MSc,overseas,68352.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196374
LSE,2022/23,Executive MSc in Behavioural Science,MSc,home,36850.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196362
LSE,2022/23,Executive MSc in Behavioural Science,MSc,overseas,36850.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196363
LSE,2022/23,"Executive MSc in Health Economics, Policy and Management",MSc,home,12478.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196378
LSE,2022/23,"Executive MSc in Health Economics, Policy and Management",MSc,overseas,12478.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196379
LSE,2022/23,Executive MSc in International Strategy and Diplomacy,MSc,home,30368.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196382
LSE,2022/23,Executive MSc in International Strategy and Diplomacy,MSc,overseas,30368.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196383
LSE,2022/23,Executive MSc in Social Business and Entrepreneurship,MSc,home,33946.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196390
LSE,2022/23,Executive MSc in Social Business and Entrepreneurship,MSc,overseas,33946.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196391
LSE,2022/23,Executive Master's in Cities,MSc,home,37666.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196366
LSE,2022/23,Executive Master's in Cities,MSc,overseas,37666.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196367
LSE,2022/23,Executive Master's in Law 11,MSc,home,3750.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196386
LSE,2022/23,Executive Master's in Law 11,MSc,overseas,3750.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196387
LSE,2022/23,Global MSc in Management,MSc,home,32584.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196352
LSE,2022/23,Global MSc in Management,MSc,overseas,33208.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196353
LSE,2022/23,LSE-Columbia Double MSc in International and World History Partner Fee,MSc,home,25920.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196346
LSE,2022/23,LSE-Columbia Double MSc in International and World History Partner Fee,MSc,overseas,25920.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196347
LSE,2022/23,LSE-Fudan Double Masters in International Social and Public Policy 8,MSc,home,16016.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196314
LSE,2022/23,LSE-Fudan Double Masters in International Social and Public Policy 8,MSc,overseas,24656.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196315
LSE,2022/23,LSE-NUS Double MSc in Asian and International History Partner Fee,MSc,home,25920.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196320
LSE,2022/23,LSE-NUS Double MSc in Asian and International History Partner Fee,MSc,overseas,25920.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196321
LSE,2022/23,LSE-PKU Double MSc in International Affairs Partner Fee,MSc,home,25920.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196341
LSE,2022/23,LSE-PKU Double MSc in International Affairs Partner Fee,MSc,overseas,25920.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196342
LSE,2022/23,MA in Modern History,MA,home,15816.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196184
LSE,2022/23,MA in Modern History,MA,overseas,24456.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196185
LSE,2022/23,MSc in Accounting and Finance,MSc,home,31584.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195916
LSE,2022/23,MSc in Accounting and Finance,MSc,overseas,32208.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195927
LSE,2022/23,"MSc in Accounting, Organisations and Institutions",MSc,home,31584.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195932
LSE,2022/23,"MSc in Accounting, Organisations and Institutions",MSc,overseas,32208.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195933
LSE,2022/23,MSc in Anthropology and Development,MSc,home,15816.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195937
LSE,2022/23,MSc in Anthropology and Development,MSc,overseas,24456.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195937
LSE,2022/23,MSc in Anthropology and Development Management,MSc,home,24456.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195941
LSE,2022/23,MSc in Anthropology and Development Management,MSc,overseas,24456.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195941
LSE,2022/23,MSc in Applicable Mathematics,MSc,home,15816.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195944
LSE,2022/23,MSc in Applicable Mathematics,MSc,overseas,24456.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195945
LSE,2022/23,MSc in Applied Social Data Science,MSc,home,31584.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195948
LSE,2022/23,MSc in Applied Social Data Science,MSc,overseas,32208.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195949
LSE,2022/23,MSc in Behavioural Science,MSc,home,24456.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195952
LSE,2022/23,MSc in Behavioural Science,MSc,overseas,24456.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195952
LSE,2022/23,MSc in China in Comparative Perspective,MSc,home,15816.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195956
LSE,2022/23,MSc in China in Comparative Perspective,MSc,overseas,24456.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195956
LSE,2022/23,MSc in City Design and Social Science,MSc,home,30360.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195960
LSE,2022/23,MSc in City Design and Social Science,MSc,overseas,30960.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195960
LSE,2022/23,MSc in Comparative Politics (All streams),MSc,home,24456.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195963
LSE,2022/23,MSc in Comparative Politics (All streams),MSc,overseas,24456.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195964
LSE,2022/23,MSc in Conflict Studies,MSc,home,24456.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195967
LSE,2022/23,MSc in Conflict Studies,MSc,overseas,24456.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195967
LSE,2022/23,MSc in Criminal Justice Policy 5,MSc,home,16016.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195970
LSE,2022/23,MSc in Criminal Justice Policy 5,MSc,overseas,24656.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195971
LSE,2022/23,MSc in Culture and Conflict in a Global Europe,MSc,home,24456.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195974
LSE,2022/23,MSc in Culture and Conflict in a Global Europe,MSc,overseas,24456.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195975
LSE,2022/23,MSc in Culture and Conflict in a Global Europe or Partner Fee,MSc,home,25920.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196337
LSE,2022/23,MSc in Culture and Conflict in a Global Europe or Partner Fee,MSc,overseas,25920.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.196338
LSE,2022/23,MSc in Culture and Society,MSc,home,15816.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195978
LSE,2022/23,MSc in Culture and Society,MSc,overseas,24456.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195979
LSE,2022/23,MSc in Data Science,MSc,home,31584.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195982
LSE,2022/23,MSc in Data Science,MSc,overseas,32208.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195983
LSE,2022/23,MSc in Development Management,MSc,home,24456.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195986
LSE,2022/23,MSc in Development Management,MSc,overseas,24456.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195987
LSE,2022/23,MSc in Development Studies (All streams),MSc,home,15816.0,LSE official - Comb2022ToF-Final-19July23.pdf,Full-time programme,,2025-09-16T18:55:34.195990
